"Date","P","E","Q","year","month","day"
1981-06-11,0.2573374,8.569982304,0.9,1981,6,11
1981-06-12,0,8.618763947,0.9,1981,6,12
1981-06-13,0,8.574169532,0.9,1981,6,13
1981-06-14,0,8.654538806,0.8,1981,6,14
1981-06-15,0,8.87918471,0.8,1981,6,15
1981-06-16,0,8.752071374,0.9,1981,6,16
1981-06-17,0,9.453850519,0.9,1981,6,17
1981-06-18,0,8.949514105,0.8,1981,6,18
1981-06-19,0.07897126,8.53632375,0.8,1981,6,19
1981-06-20,4.669289,8.09364634,0.8,1981,6,20
1981-06-21,0,8.265533276,1.6,1981,6,21
1981-06-22,2.762027,7.509458962,0.8,1981,6,22
1981-06-23,63.22814,6.103842561,1,1981,6,23
1981-06-24,47.43737,4.982082821,15.2,1981,6,24
1981-06-25,4.792436,5.049179631,79.2,1981,6,25
1981-06-26,7.112708,5.161243304,50.4,1981,6,26
1981-06-27,0.4396369,5.458432392,20,1981,6,27
1981-06-28,1.342057,5.886590813,17.4,1981,6,28
1981-06-29,6.145386,5.704277664,15.4,1981,6,29
1981-06-30,20.57383,5.304246933,14.2,1981,6,30
1981-07-01,6.281392,4.984060537,13.4,1981,7,1
1981-07-02,14.03147,4.99433779,94.9,1981,7,2
1981-07-03,0,5.338490091,64,1981,7,3
1981-07-04,0.003630862,5.88849677,55.4,1981,7,4
1981-07-05,0,5.962077467,53,1981,7,5
1981-07-06,9.642511,5.577349249,50.2,1981,7,6
1981-07-07,33.7472,5.258806331,50.2,1981,7,7
1981-07-08,4.796974,4.900059112,51.6,1981,7,8
1981-07-09,0.9291982,5.11172366,56.4,1981,7,9
1981-07-10,13.67534,4.983516951,53,1981,7,10
1981-07-11,0.5574887,5.324719623,51.4,1981,7,11
1981-07-12,0.1632375,5.518895552,49.2,1981,7,12
1981-07-13,1.271256,5.267850559,53,1981,7,13
1981-07-14,21.33843,4.86799368,51.6,1981,7,14
1981-07-15,4.288351,4.647924227,49.8,1981,7,15
1981-07-16,6.353404,4.850212212,112.5,1981,7,16
1981-07-17,0.04372163,4.864106188,76,1981,7,17
1981-07-18,3.025416,4.614313604,71,1981,7,18
1981-07-19,4.028442,4.644932332,64,1981,7,19
1981-07-20,5.083812,4.726770521,60,1981,7,20
1981-07-21,3.19062,4.955095439,58,1981,7,21
1981-07-22,0.1048411,5.131130245,56,1981,7,22
1981-07-23,15.94433,5.178526496,54.4,1981,7,23
1981-07-24,6.826172,5.170653172,78,1981,7,24
1981-07-25,4.346142,5.369653062,73.8,1981,7,25
1981-07-26,3.245234,5.524236456,72.8,1981,7,26
1981-07-27,50.52723,5.108036429,73.8,1981,7,27
1981-07-28,33.38079,4.5233405,141,1981,7,28
1981-07-29,8.806959,4.894933996,185,1981,7,29
1981-07-30,0.1526475,5.169479218,79.5,1981,7,30
1981-07-31,12.79047,5.085891098,59,1981,7,31
1981-08-01,21.54766,4.755188294,46.8,1981,8,1
1981-08-02,24.24871,4.120649993,125,1981,8,2
1981-08-03,0.6045386,4.203093872,61.8,1981,8,3
1981-08-04,24.04221,4.295786485,64,1981,8,4
1981-08-05,16.96868,4.303330489,92,1981,8,5
1981-08-06,16.33752,4.234221342,106,1981,8,6
1981-08-07,19.08109,4.181443103,191,1981,8,7
1981-08-08,8.591982,4.490483077,202,1981,8,8
1981-08-09,10.11437,4.442876117,145,1981,8,9
1981-08-10,0.8571861,3.912063275,93.4,1981,8,10
1981-08-11,0,3.957052867,62.4,1981,8,11
1981-08-12,0.03600605,4.396764815,41.9,1981,8,12
1981-08-13,0.3738275,4.155955649,36.6,1981,8,13
1981-08-14,4.062935,3.897993745,30.4,1981,8,14
1981-08-15,30.43343,3.737532384,37.6,1981,8,15
1981-08-16,10.47443,3.987405297,133,1981,8,16
1981-08-17,4.08593,3.942266045,91,1981,8,17
1981-08-18,0.7028744,3.996956811,64.4,1981,8,18
1981-08-19,0,4.104512942,48.2,1981,8,19
1981-08-20,0.04462935,4.183860022,39.4,1981,8,20
1981-08-21,2.421785,4.172941575,34.8,1981,8,21
1981-08-22,7.179728,3.913749851,32.4,1981,8,22
1981-08-23,5.960363,3.584771188,30.4,1981,8,23
1981-08-24,0,3.74720277,81.6,1981,8,24
1981-08-25,0,4.119300511,39.2,1981,8,25
1981-08-26,1.877005,4.157699402,31,1981,8,26
1981-08-27,0,4.144553313,26.8,1981,8,27
1981-08-28,2.418608,4.080567442,24.2,1981,8,28
1981-08-29,0.1491679,3.993321231,22.4,1981,8,29
1981-08-30,1.352194,4.074103719,21.8,1981,8,30
1981-08-31,3.06823,4.281962643,22.1,1981,8,31
1981-09-01,0.5416036,4.414895808,21,1981,9,1
1981-09-02,2.025113,4.297112729,25,1981,9,2
1981-09-03,11.26717,4.16141889,20.2,1981,9,3
1981-09-04,0.06505295,4.08380789,21.5,1981,9,4
1981-09-05,7.827231,4.167832544,20.2,1981,9,5
1981-09-06,1.772466,4.244891296,25,1981,9,6
1981-09-07,0.01331316,4.196444726,19.7,1981,9,7
1981-09-08,1.30469,3.798603057,17,1981,9,8
1981-09-09,1.500151,3.736270783,16.4,1981,9,9
1981-09-10,0.3325265,3.960476124,15.6,1981,9,10
1981-09-11,7.953253,4.007301125,17.8,1981,9,11
1981-09-12,1.503933,4.033617007,16,1981,9,12
1981-09-13,4.184871,4.07635095,15.6,1981,9,13
1981-09-14,10.35386,3.832417595,17,1981,9,14
1981-09-15,0.05597579,3.894006764,16,1981,9,15
1981-09-16,0.02632375,4.134474797,15.2,1981,9,16
1981-09-17,0.1068079,4.013241853,14.2,1981,9,17
1981-09-18,1.470197,3.984168637,13,1981,9,18
1981-09-19,3.21407,3.842834997,12.9,1981,9,19
1981-09-20,0.4101362,3.713669915,12.6,1981,9,20
1981-09-21,8.378366,3.320744468,15.8,1981,9,21
1981-09-22,14.11331,3.36722029,15.5,1981,9,22
1981-09-23,9.393192,3.36487377,14.8,1981,9,23
1981-09-24,0.08305598,3.815917461,17.3,1981,9,24
1981-09-25,0.5727685,3.985944925,16,1981,9,25
1981-09-26,0.07987897,4.035463902,13.8,1981,9,26
1981-09-27,30.31014,3.572097295,12.6,1981,9,27
1981-09-28,14.44569,3.176609423,15,1981,9,28
1981-09-29,1.560968,3.216794812,22.8,1981,9,29
1981-09-30,0.02813918,3.055906494,18,1981,9,30
1981-10-01,2.365053,3.086862335,18.2,1981,10,1
1981-10-02,2.332678,3.017750775,17,1981,10,2
1981-10-03,0,3.019984843,17.4,1981,10,3
1981-10-04,0,2.98277892,16.5,1981,10,4
1981-10-05,0,2.950149718,11.9,1981,10,5
1981-10-06,0,2.98948283,10,1981,10,6
1981-10-07,0,2.999609203,9.5,1981,10,7
1981-10-08,0,2.8706945,9.5,1981,10,8
1981-10-09,0,2.807874277,9,1981,10,9
1981-10-10,0,2.658468667,9,1981,10,10
1981-10-11,0,2.56667095,9,1981,10,11
1981-10-12,0,2.669888003,9,1981,10,12
1981-10-13,0,2.597876778,9,1981,10,13
1981-10-14,0,2.512184004,10.1,1981,10,14
1981-10-15,0,2.501424277,9.9,1981,10,15
1981-10-16,0,2.592821281,8,1981,10,16
1981-10-17,0,2.652483435,8,1981,10,17
1981-10-18,0,2.754889228,8,1981,10,18
1981-10-19,0,2.751915843,8,1981,10,19
1981-10-20,0,2.683542891,8,1981,10,20
1981-10-21,0,2.568608207,7.8,1981,10,21
1981-10-22,0,2.600065974,7.8,1981,10,22
1981-10-23,0,2.587704108,9.3,1981,10,23
1981-10-24,0,2.487542223,7.8,1981,10,24
1981-10-25,0,2.600542706,7.8,1981,10,25
1981-10-26,0.3534039,2.438106382,10,1981,10,26
1981-10-27,0.1089259,2.145302155,9.8,1981,10,27
1981-10-28,0,2.368496574,9,1981,10,28
1981-10-29,0,2.477914921,9,1981,10,29
1981-10-30,0,2.519939561,9,1981,10,30
1981-10-31,0.000453858,2.352977234,8.5,1981,10,31
1981-11-01,0.01800303,2.256206762,8,1981,11,1
1981-11-02,0.1850227,2.392901536,8,1981,11,2
1981-11-03,0.01996974,2.735844163,8,1981,11,3
1981-11-04,0.9795764,2.514512091,8,1981,11,4
1981-11-05,0,1.875621165,9.5,1981,11,5
1981-11-06,0,1.6795201,8.8,1981,11,6
1981-11-07,0,1.750998782,7.8,1981,11,7
1981-11-08,0,1.827107096,7.5,1981,11,8
1981-11-09,0,1.865805636,7,1981,11,9
1981-11-10,0,1.919393817,6.5,1981,11,10
1981-11-11,0,1.947249672,6.2,1981,11,11
1981-11-12,0,1.988106375,6,1981,11,12
1981-11-13,2.319516,1.985272379,6,1981,11,13
1981-11-14,0,1.74320826,6.2,1981,11,14
1981-11-15,0,1.598227185,6.1,1981,11,15
1981-11-16,0,1.573641562,5.6,1981,11,16
1981-11-17,0,1.564964248,5.5,1981,11,17
1981-11-18,0,1.555380203,5.2,1981,11,18
1981-11-19,0,1.573076692,6.2,1981,11,19
1981-11-20,0,1.491244715,5,1981,11,20
1981-11-21,0,1.435452957,4.8,1981,11,21
1981-11-22,0,1.428822829,4.8,1981,11,22
1981-11-23,0,1.423655716,4.7,1981,11,23
1981-11-24,0,1.473377859,4.7,1981,11,24
1981-11-25,0,1.568663728,4.6,1981,11,25
1981-11-26,0,1.568767873,4.6,1981,11,26
1981-11-27,0,1.610840089,4.4,1981,11,27
1981-11-28,0,1.606472414,4.3,1981,11,28
1981-11-29,0,1.567805057,4.9,1981,11,29
1981-11-30,0,1.557015297,4.2,1981,11,30
1981-12-01,0,1.416887433,4,1981,12,1
1981-12-02,0,1.349654238,4,1981,12,2
1981-12-03,0,1.430233314,4,1981,12,3
1981-12-04,0,1.518822706,4,1981,12,4
1981-12-05,0,1.49104621,3.9,1981,12,5
1981-12-06,0,1.507006174,3.9,1981,12,6
1981-12-07,0.01906203,1.422647288,3.9,1981,12,7
1981-12-08,0,1.397409515,3.9,1981,12,8
1981-12-09,0,1.013586837,3.8,1981,12,9
1981-12-10,0,1.173396244,3.8,1981,12,10
1981-12-11,0,1.061665077,3.8,1981,12,11
1981-12-12,0,1.058740602,3.8,1981,12,12
1981-12-13,0,1.029431914,3.8,1981,12,13
1981-12-14,0,1.041438541,3.8,1981,12,14
1981-12-15,0,1.038546636,4.3,1981,12,15
1981-12-16,0,1.074211442,3.7,1981,12,16
1981-12-17,0,1.137447606,3.7,1981,12,17
1981-12-18,0.6001513,1.205133116,3.7,1981,12,18
1981-12-19,0.000302572,1.23730215,3.7,1981,12,19
1981-12-20,23.55552,1.306114689,4.6,1981,12,20
1981-12-21,10.36793,1.102383952,4.6,1981,12,21
1981-12-22,0,1.046631303,4.6,1981,12,22
1981-12-23,0,1.075884554,4.6,1981,12,23
1981-12-24,0,1.120889632,4.6,1981,12,24
1981-12-25,0,1.097511858,4.6,1981,12,25
1981-12-26,0,1.058334356,4.6,1981,12,26
1981-12-27,0.04583964,1.083103997,4.6,1981,12,27
1981-12-28,0,1.15537512,4.6,1981,12,28
1981-12-29,0,1.268460411,3.9,1981,12,29
1981-12-30,0,1.313943486,3.9,1981,12,30
1981-12-31,0,1.23138329,3.8,1981,12,31
1982-01-01,0,1.220502749,3.8,1982,1,1
1982-01-02,0,1.264988338,3.6,1982,1,2
1982-01-03,0,1.279257643,3.6,1982,1,3
1982-01-04,0,1.661574616,3.6,1982,1,4
1982-01-05,0,1.757049139,3.6,1982,1,5
1982-01-06,0,1.727847746,3.5,1982,1,6
1982-01-07,0,1.536656247,3.4,1982,1,7
1982-01-08,0,1.553275284,3.4,1982,1,8
1982-01-09,0,1.604157055,3.4,1982,1,9
1982-01-10,5.329047,1.720853243,3.2,1982,1,10
1982-01-11,8.911195,1.529812011,3.3,1982,1,11
1982-01-12,0,1.371646328,6.8,1982,1,12
1982-01-13,0,1.442901632,8.8,1982,1,13
1982-01-14,2.804841,1.510939145,11.8,1982,1,14
1982-01-15,1.81997,1.323550816,7.4,1982,1,15
1982-01-16,0,1.482900693,6.4,1982,1,16
1982-01-17,0,1.479546775,4.9,1982,1,17
1982-01-18,0,1.401774267,4.6,1982,1,18
1982-01-19,0,1.513511657,4.5,1982,1,19
1982-01-20,0.03146747,1.630892301,4.6,1982,1,20
1982-01-21,0.4298033,1.642937945,4.8,1982,1,21
1982-01-22,0.6981846,1.715978532,3.9,1982,1,22
1982-01-23,0.006959153,1.66932621,3.7,1982,1,23
1982-01-24,0,1.612726394,3.6,1982,1,24
1982-01-25,7.773525,1.816112666,3.6,1982,1,25
1982-01-26,17.67504,1.624172994,4.2,1982,1,26
1982-01-27,21.60756,1.437553321,16.6,1982,1,27
1982-01-28,2.572315,1.486597815,21,1982,1,28
1982-01-29,1.579425,1.425891904,61.5,1982,1,29
1982-01-30,0.2269289,1.428445565,48,1982,1,30
1982-01-31,2.150983,1.464252762,17.4,1982,1,31
1982-02-01,0.3207262,1.463663173,10.5,1982,2,1
1982-02-02,0,1.37086079,14.8,1982,2,2
1982-02-03,5.119365,1.531434709,11.3,1982,2,3
1982-02-04,4.037065,1.396732524,46.5,1982,2,4
1982-02-05,0.04024206,1.513849119,28.3,1982,2,5
1982-02-06,0,1.339398152,32,1982,2,6
1982-02-07,0,1.350911953,22.8,1982,2,7
1982-02-08,0,1.456577871,13.6,1982,2,8
1982-02-09,0,1.613033555,8.4,1982,2,9
1982-02-10,0,1.584302487,8.4,1982,2,10
1982-02-11,0,1.752144444,8,1982,2,11
1982-02-12,0,2.077731466,7.4,1982,2,12
1982-02-13,0,1.986001516,6.7,1982,2,13
1982-02-14,0,1.823832903,6.5,1982,2,14
1982-02-15,0,1.706456823,6,1982,2,15
1982-02-16,0,1.906639113,5.9,1982,2,16
1982-02-17,0,1.938580679,5.7,1982,2,17
1982-02-18,0,1.922329254,5.5,1982,2,18
1982-02-19,0,1.944825737,4.9,1982,2,19
1982-02-20,0,2.000010038,6.8,1982,2,20
1982-02-21,0,2.087161353,4.8,1982,2,21
1982-02-22,0,2.065719673,4.8,1982,2,22
1982-02-23,0,1.835596982,4.7,1982,2,23
1982-02-24,0,1.743104666,4.6,1982,2,24
1982-02-25,0,1.804610539,4.4,1982,2,25
1982-02-26,0,1.944353402,4.5,1982,2,26
1982-02-27,0,2.101922235,4.5,1982,2,27
1982-02-28,1.398033,2.111252868,4.5,1982,2,28
1982-03-01,2.773828,2.206412757,4.4,1982,3,1
1982-03-02,0.2491679,2.168390547,4.4,1982,3,2
1982-03-03,0,1.837391363,4.6,1982,3,3
1982-03-04,0,1.770259263,4.6,1982,3,4
1982-03-05,0,2.121788461,5.7,1982,3,5
1982-03-06,0,2.135835264,4.6,1982,3,6
1982-03-07,0,1.953665205,4.6,1982,3,7
1982-03-08,0,1.858608797,4.4,1982,3,8
1982-03-09,0,2.174175109,4.1,1982,3,9
1982-03-10,0.02632375,2.203386946,4,1982,3,10
1982-03-11,0.1842663,2.310849369,4,1982,3,11
1982-03-12,0,2.339684832,4,1982,3,12
1982-03-13,0,2.042804492,3.9,1982,3,13
1982-03-14,0,2.376067105,3.9,1982,3,14
1982-03-15,0,2.672879054,3.9,1982,3,15
1982-03-16,0,2.93711282,3.9,1982,3,16
1982-03-17,0,3.48373441,3.9,1982,3,17
1982-03-18,0,3.376210962,3.7,1982,3,18
1982-03-19,0,3.174399593,3.6,1982,3,19
1982-03-20,0,3.072828596,3.6,1982,3,20
1982-03-21,0,3.199579437,3.5,1982,3,21
1982-03-22,0,3.487081581,3.5,1982,3,22
1982-03-23,0,4.088637541,3.5,1982,3,23
1982-03-24,0.8122542,3.81794437,3.6,1982,3,24
1982-03-25,0.1279879,3.194769678,3.6,1982,3,25
1982-03-26,0,3.13605276,3.8,1982,3,26
1982-03-27,0,2.92960237,3.9,1982,3,27
1982-03-28,0,3.192560853,4.1,1982,3,28
1982-03-29,0,3.711006795,3.9,1982,3,29
1982-03-30,0,3.993563635,3.8,1982,3,30
1982-03-31,0,4.110839471,3.8,1982,3,31
1982-04-01,0,4.306839633,3.7,1982,4,1
1982-04-02,0,4.646914157,3.6,1982,4,2
1982-04-03,0,4.558835156,3.5,1982,4,3
1982-04-04,0,4.642759146,3.5,1982,4,4
1982-04-05,0,4.709864843,3.4,1982,4,5
1982-04-06,0,4.466964196,3.4,1982,4,6
1982-04-07,0,4.815142884,3,1982,4,7
1982-04-08,0,4.322463591,3.4,1982,4,8
1982-04-09,0,3.789875613,3.4,1982,4,9
1982-04-10,0,3.800999864,3.4,1982,4,10
1982-04-11,0,4.389923961,3.3,1982,4,11
1982-04-12,0,4.627147078,3.2,1982,4,12
1982-04-13,0,4.713744362,3.1,1982,4,13
1982-04-14,0,4.90839536,3,1982,4,14
1982-04-15,0,5.12699705,3,1982,4,15
1982-04-16,0,5.45285732,3,1982,4,16
1982-04-17,0,5.291722427,2.4,1982,4,17
1982-04-18,0,4.97877087,2.9,1982,4,18
1982-04-19,0,4.726435175,2.9,1982,4,19
1982-04-20,1.195461,4.325369199,3,1982,4,20
1982-04-21,1.605144,4.506681668,3,1982,4,21
1982-04-22,0,4.980755797,3,1982,4,22
1982-04-23,0,4.987180871,3,1982,4,23
1982-04-24,0,5.273304555,2.9,1982,4,24
1982-04-25,0,5.389353201,2.9,1982,4,25
1982-04-26,0,5.100773441,2.9,1982,4,26
1982-04-27,0,4.697258668,2.3,1982,4,27
1982-04-28,0.02632375,4.847430262,2.7,1982,4,28
1982-04-29,0,5.224030869,2.7,1982,4,29
1982-04-30,0,5.198880753,2.7,1982,4,30
1982-05-01,0,5.603583605,2.5,1982,5,1
1982-05-02,0,5.846853578,2.5,1982,5,2
1982-05-03,0,6.127203585,2.5,1982,5,3
1982-05-04,0.02632375,5.949310708,2.4,1982,5,4
1982-05-05,0,5.680687174,2,1982,5,5
1982-05-06,0,5.856686902,1.9,1982,5,6
1982-05-07,0.05537065,5.683034285,1.9,1982,5,7
1982-05-08,0.003933434,5.828808527,1.9,1982,5,8
1982-05-09,0.1481089,5.816229364,1.9,1982,5,9
1982-05-10,0,5.904637246,2,1982,5,10
1982-05-11,0.08940998,6.559883833,2,1982,5,11
1982-05-12,0.6425113,6.660193609,2.1,1982,5,12
1982-05-13,1.54705,6.399238839,2.1,1982,5,13
1982-05-14,0.6543116,6.363809078,1.9,1982,5,14
1982-05-15,0.6709531,6.139648848,1.9,1982,5,15
1982-05-16,3.523601,5.977922562,1.8,1982,5,16
1982-05-17,0,5.577559526,1.8,1982,5,17
1982-05-18,0,5.890255995,1.8,1982,5,18
1982-05-19,0,6.677436386,1.8,1982,5,19
1982-05-20,1.944781,6.617359714,1.8,1982,5,20
1982-05-21,0.0397882,6.325869205,1.8,1982,5,21
1982-05-22,0,6.518229232,1.8,1982,5,22
1982-05-23,0.0667171,6.350549752,2,1982,5,23
1982-05-24,0,6.531216013,1.8,1982,5,24
1982-05-25,0,7.050361103,1.8,1982,5,25
1982-05-26,0,7.44022581,1.7,1982,5,26
1982-05-27,0,7.776528242,1.7,1982,5,27
1982-05-28,0,8.256019786,1.6,1982,5,28
1982-05-29,0,7.05864944,1.6,1982,5,29
1982-05-30,0,8.186039302,1.6,1982,5,30
1982-05-31,0,8.630824654,1.6,1982,5,31
1982-06-01,0,7.963097338,2.7,1982,6,1
1982-06-02,0,7.567551433,2.7,1982,6,2
1982-06-03,0,7.597318658,2.7,1982,6,3
1982-06-04,0,7.64458748,2.7,1982,6,4
1982-06-05,0.03479576,7.335702558,2.6,1982,6,5
1982-06-06,0,6.181684256,2.6,1982,6,6
1982-06-07,0,6.023408702,2.6,1982,6,7
1982-06-08,0,7.488277425,2.5,1982,6,8
1982-06-09,0,8.425089242,2.5,1982,6,9
1982-06-10,0,9.065489736,2.5,1982,6,10
1982-06-11,0,9.117279214,2.5,1982,6,11
1982-06-12,0.9033283,7.7204198,2.5,1982,6,12
1982-06-13,4.567322,6.548194094,2.5,1982,6,13
1982-06-14,8.153404,6.906973966,2.7,1982,6,14
1982-06-15,0.8187595,6.604817063,2.6,1982,6,15
1982-06-16,2.752496,6.879352684,2.7,1982,6,16
1982-06-17,9.151891,6.729746668,3.4,1982,6,17
1982-06-18,11.72693,6.29128801,3.3,1982,6,18
1982-06-19,4.817095,6.298598075,2.9,1982,6,19
1982-06-20,9.888654,6.467594661,3.9,1982,6,20
1982-06-21,0.3425113,6.137822708,4,1982,6,21
1982-06-22,0.02178517,6.723261646,4.3,1982,6,22
1982-06-23,0,6.928096643,4.2,1982,6,23
1982-06-24,1.004992,6.726121792,3.8,1982,6,24
1982-06-25,7.2882,7.02246391,3.9,1982,6,25
1982-06-26,4.567474,7.115301464,4.9,1982,6,26
1982-06-27,5.247958,6.606926318,4.4,1982,6,27
1982-06-28,0.1242057,7.173256107,4,1982,6,28
1982-06-29,0,7.481130379,3.5,1982,6,29
1982-06-30,0,7.471753628,8.6,1982,6,30
1982-07-01,0,7.390188542,10.4,1982,7,1
1982-07-02,0,7.352148833,7.4,1982,7,2
1982-07-03,0,7.156439054,5.8,1982,7,3
1982-07-04,0,7.66158796,4.8,1982,7,4
1982-07-05,0.05446293,7.956653753,4,1982,7,5
1982-07-06,1.115582,7.736242762,3.7,1982,7,6
1982-07-07,3.404539,7.40308872,3.5,1982,7,7
1982-07-08,1.954463,7.352308376,3.5,1982,7,8
1982-07-09,7.389713,6.962572363,5.4,1982,7,9
1982-07-10,1.681543,6.220916835,3.9,1982,7,10
1982-07-11,2.359758,6.384277947,11.2,1982,7,11
1982-07-12,3.13298,5.906046279,8.5,1982,7,12
1982-07-13,6.714372,5.639603354,36.4,1982,7,13
1982-07-14,1.603177,5.593136253,16.5,1982,7,14
1982-07-15,6.259909,5.996546242,7.3,1982,7,15
1982-07-16,2.124054,5.586197142,6.4,1982,7,16
1982-07-17,14.49365,5.779823673,8.5,1982,7,17
1982-07-18,2.33767,6.166496974,8,1982,7,18
1982-07-19,4.753404,6.222828861,11.5,1982,7,19
1982-07-20,0.4611195,6.264970779,19.7,1982,7,20
1982-07-21,3.631014,6.126884906,12.8,1982,7,21
1982-07-22,5.402421,5.645978917,9.4,1982,7,22
1982-07-23,2.324811,5.446999004,7.3,1982,7,23
1982-07-24,19.31755,4.813768067,6.4,1982,7,24
1982-07-25,8.57882,4.811136813,6.2,1982,7,25
1982-07-26,4.610741,4.74159378,6.7,1982,7,26
1982-07-27,2.969138,4.773104778,13.9,1982,7,27
1982-07-28,11.71906,4.713870297,15.3,1982,7,28
1982-07-29,14.21014,4.285777283,14,1982,7,29
1982-07-30,14.79334,4.275856238,13.1,1982,7,30
1982-07-31,15.80983,4.507977633,49.4,1982,7,31
1982-08-01,26.82496,4.643785965,96.7,1982,8,1
1982-08-02,16.88109,4.161459342,113.4,1982,8,2
1982-08-03,5.200756,4.232785852,76.3,1982,8,3
1982-08-04,6.37292,4.109319878,51.7,1982,8,4
1982-08-05,2.037216,4.484776651,41.5,1982,8,5
1982-08-06,10.00938,4.344376841,42.6,1982,8,6
1982-08-07,24.66445,4.009678032,35.5,1982,8,7
1982-08-08,32.06369,3.778918454,45.8,1982,8,8
1982-08-09,30.81346,3.725335224,294.8,1982,8,9
1982-08-10,4.539788,3.789735117,1981,1982,8,10
1982-08-11,2.229198,3.963367975,83.6,1982,8,11
1982-08-12,1.180938,4.076834221,62.2,1982,8,12
1982-08-13,6.327534,4.191313133,48.5,1982,8,13
1982-08-14,25.68563,4.276822282,95.4,1982,8,14
1982-08-15,22.9003,4.340782117,147.4,1982,8,15
1982-08-16,43.0708,4.178975154,419.4,1982,8,16
1982-08-17,18.37943,4.00384719,553.1,1982,8,17
1982-08-18,1.580333,4.164005428,276.4,1982,8,18
1982-08-19,2.340696,4.148340215,122.4,1982,8,19
1982-08-20,12.56051,3.861292341,82.2,1982,8,20
1982-08-21,37.28638,3.766332517,168.3,1982,8,21
1982-08-22,14.9416,3.808744684,260.5,1982,8,22
1982-08-23,21.84871,3.91488317,209.3,1982,8,23
1982-08-24,11.00454,3.497813901,320.6,1982,8,24
1982-08-25,6.464297,3.505750535,175.3,1982,8,25
1982-08-26,39.6289,3.387413913,147.8,1982,8,26
1982-08-27,73.77216,3.4878525,802.8,1982,8,27
1982-08-28,24.48215,3.560315191,889.9,1982,8,28
1982-08-29,5.71407,3.735837536,707.4,1982,8,29
1982-08-30,5.063086,3.849845418,431.7,1982,8,30
1982-08-31,39.23888,3.78059251,433.2,1982,8,31
1982-09-01,20.2053,3.438603172,792.2,1982,9,1
1982-09-02,5.871861,3.450412257,459,1982,9,2
1982-09-03,4.807564,3.436840587,282.4,1982,9,3
1982-09-04,4.821936,3.516968228,214.6,1982,9,4
1982-09-05,8.493646,3.457865555,163.2,1982,9,5
1982-09-06,21.50635,3.739751674,188,1982,9,6
1982-09-07,33.98094,3.802474705,259.3,1982,9,7
1982-09-08,7.670953,3.919899998,430.1,1982,9,8
1982-09-09,3.616944,3.946670994,322.7,1982,9,9
1982-09-10,3.112103,4.030909736,252.2,1982,9,10
1982-09-11,29.0298,3.686900966,181,1982,9,11
1982-09-12,3.186082,3.482216213,362.3,1982,9,12
1982-09-13,1.580333,3.499914827,245,1982,9,13
1982-09-14,0.002723147,3.762525886,172,1982,9,14
1982-09-15,0,3.91583733,117,1982,9,15
1982-09-16,0,3.918493883,93.6,1982,9,16
1982-09-17,0,4.004406008,74.9,1982,9,17
1982-09-18,0,3.911732566,62.8,1982,9,18
1982-09-19,0,3.9449944,54.4,1982,9,19
1982-09-20,0,3.989591574,191.8,1982,9,20
1982-09-21,0,4.008403752,100.4,1982,9,21
1982-09-22,0,4.050288221,45.8,1982,9,22
1982-09-23,0.9972769,3.99131388,38,1982,9,23
1982-09-24,4.140393,3.491320193,36,1982,9,24
1982-09-25,3.158396,3.334707284,36,1982,9,25
1982-09-26,0.208472,3.497553432,35.5,1982,9,26
1982-09-27,0.004236006,3.332791499,84.9,1982,9,27
1982-09-28,0,3.276334047,31.4,1982,9,28
1982-09-29,0,3.376885327,34.2,1982,9,29
1982-09-30,0,3.194790752,29,1982,9,30
1982-10-01,0.3438729,3.082511384,27,1982,10,1
1982-10-02,0,2.999479811,26.5,1982,10,2
1982-10-03,0,2.910744623,26,1982,10,3
1982-10-04,0,2.895584961,27,1982,10,4
1982-10-05,0,2.863808381,30,1982,10,5
1982-10-06,0,2.916595367,32.2,1982,10,6
1982-10-07,0,2.980899125,32.5,1982,10,7
1982-10-08,0,2.97714851,34.3,1982,10,8
1982-10-09,0.01664145,2.957655022,38,1982,10,9
1982-10-10,0,3.012307234,36.5,1982,10,10
1982-10-11,0.003933434,2.94373172,44.2,1982,10,11
1982-10-12,0,2.914568803,44.8,1982,10,12
1982-10-13,0,2.942732783,41.5,1982,10,13
1982-10-14,0,2.853873505,37,1982,10,14
1982-10-15,0,2.724581615,36.8,1982,10,15
1982-10-16,0,2.701435074,35,1982,10,16
1982-10-17,0,2.849303921,33,1982,10,17
1982-10-18,0.0570348,2.482774226,29.6,1982,10,18
1982-10-19,1.352345,2.640915452,30.8,1982,10,19
1982-10-20,2.974281,2.936550743,30.2,1982,10,20
1982-10-21,3.035855,2.51552613,30.6,1982,10,21
1982-10-22,0.05128593,2.376054929,32.2,1982,10,22
1982-10-23,0.05037821,2.448245285,31.4,1982,10,23
1982-10-24,0.000605144,2.497415367,27.9,1982,10,24
1982-10-25,0,2.537487343,25,1982,10,25
1982-10-26,0,2.432963217,36,1982,10,26
1982-10-27,0,2.525017586,23,1982,10,27
1982-10-28,0.02889561,2.542867845,22,1982,10,28
1982-10-29,0.006959153,2.496790854,21.8,1982,10,29
1982-10-30,0.000605144,2.466472809,27,1982,10,30
1982-10-31,0,2.406405438,18.6,1982,10,31
1982-11-01,0,2.415912782,17,1982,11,1
1982-11-02,0,2.269951128,22.4,1982,11,2
1982-11-03,0,2.178786303,16.8,1982,11,3
1982-11-04,0,2.096905749,15.8,1982,11,4
1982-11-05,0,2.070338443,14.8,1982,11,5
